Generation,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,pop
26000,49.4562,44.9367,55.03,49.9299,54.7355,49.5169,50.1492,45.0881,44.5632,61.5921,50.7231,42.4279,50.1438,43.5658,44.916000000000004,43.2212,48.9974,49.8281,40.7037,55.0456,48.5741,44.1983,40.8421,53.3831,49.7516,46.4966,47.5167,50.6297,49.8734,40.226,52.3171,49.6911,48.0711,47.8737,51.3471,52.9112,51.373000000000005,42.4028,52.4097,49.1588,44.45,50.1309,51.2504,52.4204,47.3473,57.4478,49.0161,43.391999999999996,45.1298,50.6491,44.0563,49.7982,43.1882,44.3612,59.9667,56.9546,48.4669,47.9314,55.4197,43.7729,42.6964,54.5208,49.2723,51.4111,56.8074,49.3748,47.7033,44.9554,47.6777,45.221000000000004,51.5205,52.413999999999994,49.9193,48.9411,47.0333,52.1141,52.5369,50.5982,58.3275,50.508,58.483999999999995,50.7742,58.4903,45.4647,51.0174,50.5313,47.5627,52.8307,47.2194,51.5448,53.6521,51.2226,49.9676,53.4642,45.7802,45.4756,49.5582,40.5435,46.8527,51.9347,.25
27000,53.2055,52.6311,51.6308,49.0637,43.346000000000004,57.5586,48.729,49.1575,49.4005,53.3975,55.6327,48.2387,47.0847,45.1044,46.8894,48.2088,50.9331,46.5425,53.8341,50.1332,55.3007,49.394,46.9565,49.9035,49.1724,54.9504,45.601000000000006,48.208,53.8212,49.3785,57.6995,51.7313,47.9439,49.8817,55.901,47.2058,47.6155,51.9789,50.5492,49.4366,55.2605,42.0416,51.0892,51.0217,40.6334,43.9799,56.1803,49.4052,46.2121,47.388999999999996,53.8124,55.4833,53.1685,48.3744,47.4027,48.9635,48.7005,49.9151,53.9515,49.0766,51.0575,46.9399,49.9012,57.3639,53.7665,51.3253,40.6072,42.7524,56.6212,44.6299,49.7957,49.6627,49.0274,51.0967,46.2271,49.4739,52.3949,48.9958,55.2403,48.8468,51.1523,44.6005,51.8645,50.7652,48.7518,44.8589,46.1243,43.482,41.8816,48.9047,51.2395,53.9287,53.2252,51.8316,46.2426,57.6249,54.318999999999996,54.8301,50.7606,42.3265,.25
28000,52.7585,55.9835,48.9503,52.931999999999995,52.1293,55.7849,63.3047,53.9193,44.4447,47.5838,47.0125,49.9152,56.5928,46.6565,46.0971,51.6146,52.8639,45.0708,52.3943,48.3338,46.1746,54.0601,50.8658,52.1062,48.3019,48.9917,48.571999999999996,52.1272,51.0641,49.4909,42.8304,48.2764,42.7467,56.2361,49.2073,52.2709,49.5519,49.4202,48.6506,42.74100000000001,53.0516,47.2791,48.6681,52.1446,52.8603,52.9843,50.7256,38.3162,53.3194,49.2918,47.6131,45.6491,47.6134,55.69,48.3146,51.4035,46.6055,46.9418,53.4827,48.033,53.5432,49.1872,46.4357,56.7439,52.1281,54.4663,58.2408,46.358000000000004,46.0835,51.42100000000001,54.0778,53.13399999999999,52.3545,52.3138,55.0269,49.6271,50.185,44.2639,55.933,53.9005,48.4121,53.3784,56.3568,44.5146,45.5054,51.1893,50.2649,46.4233,54.1991,54.0117,52.2652,50.8766,53.2363,55.2501,48.6591,47.0201,48.8326,42.3378,47.11600000000001,48.0771,.25
29000,47.4576,50.3973,50.1721,49.7709,52.3824,50.3991,51.6213,52.0293,50.3347,55.6023,56.754,44.7376,47.2643,48.6004,53.4496,47.2668,42.7821,47.3276,54.1317,53.6812,53.882,48.2443,60.294,45.6674,54.0121,51.1127,44.1034,45.3431,50.1182,52.4987,45.6542,44.3218,45.566,49.8732,53.5831,49.7477,52.3121,49.1091,44.2965,46.3519,55.3076,52.1398,52.6727,51.1012,53.9134,47.4021,55.9554,53.0584,50.118,44.0474,61.144,49.9311,57.9169,48.0639,49.4183,49.6754,52.5498,49.7762,50.1118,47.4075,41.5024,43.9097,55.577,44.7212,35.2702,53.1561,44.1086,44.9484,46.2071,52.2993,53.8346,48.5879,44.968999999999994,48.8557,46.5824,46.2575,49.1975,49.0739,50.605,47.9771,51.1682,47.0664,52.2194,54.0159,48.31100000000001,47.5462,42.9219,52.4799,41.6835,43.7766,49.4946,44.4059,45.4686,52.6384,52.3073,47.9599,49.0056,46.4994,53.902,47.6376,.25
30000,43.997,50.5887,47.6239,55.6568,46.785,48.7858,51.1563,52.1169,45.9008,46.1317,47.7301,49.9585,43.8238,42.8254,51.7162,55.2831,52.7868,44.5593,47.8706,54.6411,46.1442,49.6648,50.3226,49.4041,43.935,54.867,50.8272,48.589,47.6348,53.1726,50.5617,47.6978,45.2379,48.126999999999995,46.6878,56.2796,51.7732,41.256,44.5955,52.9017,52.4339,48.9078,48.2978,50.7123,54.092,43.8992,45.3104,53.3675,53.8795,55.8786,43.6452,50.3008,49.1158,48.3855,46.5941,51.5949,48.7235,52.2799,50.6461,48.9822,50.4994,46.3179,39.4908,52.9621,53.0412,52.316,56.5678,49.9629,46.5876,46.974,45.5021,43.9695,51.7168,52.2351,46.1188,49.36600000000001,53.1419,44.2372,47.5413,46.7384,46.236999999999995,48.9469,49.3948,50.363,50.7009,53.0277,55.8116,52.5987,51.9908,51.7548,53.8873,51.9536,42.9028,53.1015,51.7102,54.2571,48.8347,39.8883,54.8139,48.1261,.25
31000,49.5065,49.7308,58.2907,47.7836,51.4997,45.8522,50.5071,49.8756,55.5722,44.7383,47.2132,48.4906,50.6338,45.4601,43.6418,45.7445,48.0076,49.3301,53.8709,42.0188,44.6337,49.3303,43.3346,47.665,49.0251,48.1047,42.5484,47.2678,53.1459,47.5471,54.4961,48.9822,52.2465,54.4434,58.7109,46.0171,53.5497,49.745,40.2649,44.9727,48.586000000000006,53.4849,46.7652,49.1885,58.1177,52.0354,48.3415,46.3466,49.7527,50.5534,47.6277,49.6933,52.0149,52.3067,49.1285,50.3263,50.3018,43.9816,55.8161,51.2538,52.4683,61.8786,49.5427,50.8659,43.2046,46.718,52.1245,53.3753,50.1487,44.7321,47.5578,52.5128,52.6968,53.012,52.9034,45.9185,57.1503,45.1252,47.1898,45.4107,50.0934,51.6969,52.8327,50.0946,53.5024,52.6946,47.2212,46.7152,46.2499,54.6765,51.161,55.7122,51.9884,51.9854,52.0603,53.027,53.2972,51.3735,44.21,63.0768,.25
32000,44.8301,48.6682,44.1999,46.9147,45.1814,52.352,51.6696,51.8393,52.2473,53.2557,53.6187,43.8251,44.5933,47.3034,45.0283,53.5262,50.3896,52.8221,51.5275,57.7694,55.3145,46.865,50.1264,51.3899,43.4581,49.7547,55.8643,49.5422,43.9379,44.1987,46.0857,54.5361,52.0089,58.4711,39.6889,45.1174,48.285,47.876000000000005,48.8123,47.1621,52.4375,57.2019,50.8903,43.0052,57.72,48.7337,50.1704,49.31399999999999,48.4421,56.2139,49.0559,49.1389,49.9417,48.3837,55.803999999999995,57.0413,49.1478,49.7065,50.6873,51.758,50.3884,51.1053,44.8547,43.2428,58.2426,50.0627,53.6267,57.5102,44.343,46.242,46.5379,50.7001,48.0782,51.4204,54.4271,45.3805,45.3842,54.9291,47.4572,43.5954,47.349,44.3313,60.4007,50.5074,55.0025,52.1449,54.1273,41.4006,49.6599,48.5227,52.1517,47.1629,42.0229,50.9298,50.9351,46.363,52.2634,45.443000000000005,52.5077,50.8488,.25
33000,54.9896,52.6425,53.5721,52.681999999999995,45.6652,47.4101,51.9189,50.742,44.9617,51.2293,47.8657,47.8301,44.7228,49.0518,49.9179,46.5887,49.8127,44.5301,49.1631,44.9314,51.6237,44.7872,48.1142,51.72,50.2838,48.995,54.8955,54.9952,46.7178,46.9263,51.1364,47.1455,50.9598,54.1327,47.5897,55.6712,49.4358,45.9782,48.1011,42.651,50.7252,41.4787,54.3017,52.1824,57.2142,56.9027,52.0061,42.1248,48.0404,51.8148,47.5919,44.0567,48.6709,53.9555,55.4746,53.5488,56.7385,48.7737,56.6964,47.6784,50.1055,57.989,49.3168,43.2017,50.7033,47.5211,52.6079,61.6593,55.4685,45.2377,52.5982,46.8913,53.2364,52.6049,49.0687,45.8803,47.8847,49.4823,48.8924,48.9025,46.3164,46.352,47.277,47.0704,46.3683,50.0284,45.0694,46.9019,41.0308,43.7985,53.6335,51.6288,55.0824,46.1324,45.1324,49.368,53.3461,51.2936,51.4809,46.8889,.25
34000,48.8358,49.3875,48.4322,47.91,45.623999999999995,45.0035,46.2043,49.2828,44.6972,49.6375,46.4378,50.216,50.4573,55.8391,48.0047,48.7151,47.9224,48.6593,53.8011,54.5574,47.1782,48.8916,45.0339,49.6934,46.8222,50.5925,39.6257,51.8966,48.2347,48.6984,49.858000000000004,52.6465,59.8524,52.4623,53.702,49.1443,46.8078,42.5469,55.155,48.9072,50.3215,46.9086,50.3342,44.4328,49.7431,51.0055,53.3132,47.6639,44.6324,49.2405,41.8484,43.3186,52.7735,51.6485,53.7511,52.2012,52.4381,46.976000000000006,46.0962,47.7641,49.7894,49.7578,53.8636,52.3353,46.8713,44.5872,45.6233,49.0191,48.9615,49.7504,52.6743,48.81,49.074,51.6673,45.3002,50.3209,52.226000000000006,51.483999999999995,47.5405,52.107,45.9132,45.489,53.9271,51.2347,48.5915,48.5609,47.0718,46.9536,47.7754,50.9455,49.7285,47.6602,54.0495,46.2502,53.0547,49.6692,48.2712,49.5299,52.4211,44.138999999999996,.25
35000,52.8527,58.16,46.6737,52.8982,55.2621,48.8057,55.3316,59.3192,50.7094,53.7965,41.1889,48.008,47.9848,40.5051,49.3529,50.4668,47.675,49.6317,40.0327,41.8164,48.215,43.415,50.0879,55.6314,52.722,45.2489,47.7671,46.4361,46.6872,47.3712,48.9395,56.8867,48.358000000000004,51.1396,54.4224,51.0208,50.1784,48.5082,49.0671,54.3711,45.0226,53.1981,49.4853,52.7556,46.8068,49.0407,48.5415,51.8325,49.3707,54.0491,43.2687,47.3388,50.5388,47.3241,47.4983,48.4361,50.1917,45.5749,51.1598,56.8876,54.6362,49.281000000000006,50.8498,55.7421,51.0123,54.4805,48.9824,45.3026,43.8771,49.9448,46.9237,49.7032,44.7726,48.19,46.8106,44.501999999999995,46.6741,48.2423,56.7888,47.4377,55.0035,52.0783,48.5782,55.3921,48.87,57.5062,51.8917,53.6475,50.9547,44.5595,55.9544,54.2427,50.1166,48.4572,49.6161,45.4712,56.8155,48.4151,47.7535,45.1322,.25
36000,50.3187,47.0754,48.5815,48.3806,51.1321,48.7105,49.7756,53.934,58.489,48.8583,49.49100000000001,45.2813,50.8449,50.7205,42.1858,51.7645,46.4767,45.1113,49.0297,53.9435,56.7215,51.417,51.2644,46.5379,42.4017,49.8606,45.9483,47.178000000000004,45.8394,49.8257,48.5381,39.8573,51.6015,49.8097,49.3605,50.3382,54.0463,51.8696,48.1022,46.1429,47.51,45.8887,54.2582,50.7757,50.3649,51.2107,50.2878,53.3302,48.1914,54.5164,44.5494,50.6657,52.0545,47.4308,51.8168,54.6933,54.8964,50.9392,47.0736,57.4461,45.3008,48.9836,51.0439,39.2882,52.1738,51.1199,46.025,40.935,45.3637,45.5174,46.7438,51.4279,56.4734,48.3065,49.6415,42.2887,48.8232,54.6083,46.61,43.4487,49.2296,44.3386,48.6087,47.3152,56.423,50.6352,50.6861,58.6681,44.3654,47.5341,51.434,52.2312,53.4721,54.0231,54.4265,49.0007,49.4554,48.4315,54.1833,45.2296,.25
37000,51.5017,45.7961,55.0335,50.6336,52.3749,55.7678,50.6137,45.6906,54.8016,49.3232,50.3214,49.2279,44.5753,55.1055,57.0384,46.5997,50.3541,42.3651,56.0327,44.6643,61.4865,51.2821,53.3488,48.104,50.5902,55.6505,50.7536,46.6437,49.5975,52.508,57.8035,55.5544,50.7095,47.1953,48.5884,55.8363,53.2048,43.1641,44.4659,53.1453,55.2955,55.6015,50.0114,45.0463,51.7308,45.2001,48.2888,49.00899999999999,47.7643,47.0255,52.3055,53.6371,40.9849,53.0811,41.5495,50.166000000000004,54.5656,51.4266,48.336999999999996,51.4983,48.6963,43.9603,46.8096,50.5461,43.034,46.8422,50.9104,48.2766,51.28,56.2017,43.6899,48.1574,51.7172,50.6985,52.6229,49.5788,46.9677,47.4757,51.5489,48.0075,45.0453,47.9841,48.4779,57.4818,43.0939,49.6534,48.1827,52.7224,49.1689,50.2264,53.0973,50.9154,51.126000000000005,45.9206,52.9773,53.7435,47.5423,53.6993,44.306000000000004,44.053000000000004,.25
38000,43.1814,49.2097,49.0128,53.6693,50.2198,51.1392,44.6678,49.1976,46.9022,52.7628,56.2446,53.8571,50.9467,42.1632,47.2847,47.7193,47.2846,52.2412,48.8068,55.8576,48.8168,51.4769,45.7896,44.8714,58.0483,50.9771,54.6213,48.8805,54.8892,61.1822,48.9533,42.0683,42.7233,55.6756,49.3511,45.3847,46.7646,45.522,60.7827,47.278,57.933,45.2613,54.3419,59.7884,51.7099,49.5073,50.6122,48.4749,44.8404,52.9774,55.028999999999996,52.8313,52.8236,46.9371,53.3625,53.2136,52.8709,54.2263,49.1066,45.8117,47.8375,43.3186,55.9482,51.8937,47.1798,44.5242,51.9453,47.3039,58.732,47.9195,49.3587,48.3576,47.5928,51.8377,47.2129,55.0205,52.7852,53.0494,44.3213,60.0223,55.6475,50.4509,43.0765,42.8835,54.5685,46.5023,52.3298,42.258,45.324,52.4152,58.1831,49.6173,55.9226,51.1509,48.7628,50.4257,47.5759,44.2816,47.0659,53.3694,.25
39000,55.0025,50.0787,46.8138,44.2765,48.3842,55.2567,47.6933,44.9692,50.6484,48.8126,43.6883,57.7779,56.7177,53.1482,52.733999999999995,52.1211,49.1872,55.226000000000006,47.5773,45.8441,49.8341,54.4988,56.379,50.8791,57.0521,47.2477,43.691,52.0971,46.6857,47.5281,49.7153,48.6257,50.7568,56.706,56.7275,50.7532,53.2789,51.0255,47.9019,55.8162,47.3706,54.3722,51.3075,55.1778,53.9452,57.5067,52.8332,55.7316,51.1997,50.9132,47.4594,49.1092,50.7485,51.79,49.3083,53.6662,43.5838,54.8797,49.0032,51.7626,40.0094,43.2207,45.1505,47.3128,53.5143,47.2903,46.6432,53.7194,54.6646,47.4408,51.5837,47.6823,50.2327,49.4323,38.548,45.2379,49.5606,48.4387,44.6363,47.6887,50.6773,48.4823,42.2569,46.7515,46.1627,52.8852,50.0974,53.9529,60.5518,44.9288,50.5574,48.7974,49.9054,41.1768,50.0571,50.3795,51.707,47.4051,48.8037,52.4301,.25
40000,46.6466,47.0839,48.0211,50.8847,53.7806,49.8417,43.9564,38.8758,51.0282,51.2555,56.5369,52.2636,45.0285,54.9297,48.5936,43.6892,52.3308,50.001000000000005,51.0058,55.2795,43.0912,46.3256,45.2933,51.7074,49.5623,52.2358,51.8232,48.9387,51.8888,51.2762,48.7937,51.6643,48.9008,56.4842,51.6807,49.711999999999996,47.1225,39.143,46.229,54.6745,52.7839,48.6444,49.4823,47.8013,45.9652,50.0545,54.5547,44.3237,44.4521,47.0908,49.231,50.5424,51.6222,42.0518,55.1704,47.9356,50.9607,48.1947,47.1381,45.928000000000004,52.2607,57.2442,49.9618,51.6225,56.9273,47.3863,51.5692,55.771,52.7052,42.4003,51.5657,54.777,51.9061,49.2981,52.2007,49.0427,49.0039,49.4529,47.9467,45.3715,49.8869,49.0038,47.2751,50.8479,44.96,45.34,55.5532,43.5395,50.5041,49.7564,48.321999999999996,43.8724,50.1475,42.8384,49.379,51.1304,48.1468,50.1387,49.1024,52.0898,.25
