Generation,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,pop
10000,5021.78,5000.92,4980.52,4971.98,4961.13,4971.74,5030.81,5023.12,4975.95,4957.75,4957.41,4959.65,4964.32,4958.74,4959.38,5017.41,4960.51,4953.39,4993.48,4938.42,5001.25,4986.13,4968.81,4946.76,4927.15,4983.29,4986.12,4978.05,4990.41,4993.57,4957.15,4998.48,4979.66,4997.05,4963.23,4993.76,4993.76,4976.28,4940.63,4963.42,4994.22,4996.35,4950.01,5016.19,4971.29,4967.16,4980.03,4987.91,5001.52,4983.55,5003.99,5014.22,4960.58,4988.23,4410.36,4960.86,4980.28,4997.96,4940.62,4990.54,4990.92,4961.06,4974.6,5009.59,4981.99,4991.39,4978.35,4988.25,4967.59,4966.77,4973.16,4965.94,4967.6,4974.34,4990.1,4971.09,4986.32,4975.62,4981.2,4972.02,4984.99,5003.01,4999.38,4993.1,4970.4,4950.23,4954.26,4986.22,5002.94,4990.57,4978.93,5006.44,4319.12,4965.95,4974.54,4993.05,4928.35,4975.22,4978.2,4968.27,.50
11000,4535.51,4517.59,4503.66,4489.77,4470.19,4491.87,4555.44,4534.67,4499.56,4477.98,4478.95,4474.04,4485.88,4490.06,4481.52,4535.34,4491.59,4477.32,4515.8,4463.17,4531.71,4513.35,4494.85,4468.62,4459.71,4510.51,4512.33,4513.62,4503.84,4518.02,4479.28,4515.08,4497.3,4517.99,4484.34,4511.59,4511.4,4499.65,4461.86,4487.58,4519.76,4524.49,4470.31,4535.0,4516.83,4476.61,4507.61,4504.08,4526.59,4501.9,4529.22,4533.29,4485.87,4509.04,3811.31,4463.66,4507.18,4508.8,4453.08,4503.91,4501.04,4485.65,4493.66,4526.51,4504.1,4511.9,4492.44,4514.08,4490.52,4487.94,4499.77,4484.05,4505.05,4483.75,4512.0,4494.78,4513.29,4504.54,4500.56,4495.85,4511.91,4526.84,4517.97,4518.48,4483.86,4489.9,4483.6,4512.18,4526.87,4506.86,4501.85,4531.04,3711.88,4486.33,4489.59,4513.12,4457.37,4491.62,4492.01,4493.53,.50
12000,4050.48,4044.58,4018.19,4033.09,4008.02,4009.51,4081.82,4050.29,4017.54,4003.82,3994.5,4002.06,4008.85,4000.36,4004.04,4043.3,4037.57,4009.56,4039.93,3977.7,4036.52,4041.61,4016.21,3969.29,3976.47,4023.16,4032.71,4027.87,4028.89,4033.85,3995.71,4041.27,4035.85,4038.6,4012.94,4035.33,4042.27,4041.54,3984.05,4011.73,4044.14,4047.66,3993.33,4056.42,4037.0,3993.13,4027.02,4020.13,4058.41,4026.26,4052.27,4053.22,4007.14,4037.61,3213.76,3985.66,4022.57,4026.32,3976.09,4028.11,4021.68,4015.97,4020.76,4048.69,4019.53,4047.05,4019.52,4031.12,4034.15,4026.0,4019.33,4008.97,4028.35,4008.23,4027.46,4017.7,4034.83,4024.74,4022.56,4030.19,4034.75,4042.15,4041.33,4040.83,4015.72,3997.74,3990.94,4034.22,4057.48,4028.85,4036.47,4049.66,3131.01,4017.26,4009.54,4042.98,3980.84,4021.11,4021.26,4019.83,.50
13000,3567.75,3574.65,3531.2,3564.77,3533.87,3531.36,3618.47,3576.12,3538.27,3523.26,3526.4,3534.64,3537.65,3521.31,3536.46,3557.2,3559.65,3531.83,3581.41,3511.37,3560.38,3581.19,3525.75,3488.77,3516.3,3557.09,3555.23,3563.43,3552.78,3561.2,3527.44,3570.39,3554.63,3566.17,3548.03,3562.4,3572.85,3566.95,3512.08,3530.12,3567.65,3567.79,3512.89,3577.85,3554.64,3507.46,3547.06,3555.9,3578.08,3559.24,3587.51,3575.82,3530.28,3555.8,2638.49,3517.86,3535.54,3559.14,3490.24,3546.63,3552.31,3537.45,3553.58,3562.18,3544.23,3570.47,3548.29,3555.48,3558.68,3522.62,3536.57,3536.75,3543.65,3537.84,3547.82,3546.69,3544.57,3549.12,3549.32,3558.12,3559.81,3569.2,3554.6,3550.11,3527.51,3525.23,3519.95,3561.62,3578.49,3546.13,3557.22,3578.55,2541.1,3532.92,3543.3,3579.7,3512.73,3545.57,3547.31,3540.97,.50
14000,3096.23,3104.75,3068.24,3090.72,3071.17,3069.56,3122.63,3088.97,3058.85,3041.01,3059.84,3058.77,3050.4,3053.35,3044.28,3076.0,3077.56,3050.77,3094.08,3042.02,3096.59,3124.03,3055.53,3014.69,3040.84,3089.52,3088.94,3080.74,3069.58,3095.18,3046.46,3095.42,3061.73,3095.65,3081.07,3084.59,3095.09,3088.6,3040.24,3063.87,3113.87,3097.53,3035.07,3102.24,3073.69,3036.88,3072.78,3067.34,3105.13,3083.38,3109.85,3085.03,3067.38,3073.07,2084.84,3067.14,3061.16,3078.75,3022.79,3068.89,3079.08,3073.22,3068.59,3093.61,3070.31,3081.82,3081.61,3094.72,3076.27,3038.54,3081.38,3050.69,3074.69,3068.22,3073.3,3061.07,3079.59,3081.22,3085.58,3090.07,3084.55,3091.99,3088.25,3082.44,3066.53,3057.79,3034.6,3075.54,3094.32,3077.5,3085.61,3108.7,1991.67,3052.17,3070.49,3100.16,3041.16,3075.83,3068.47,3065.7,.50
15000,2619.72,2601.27,2573.9,2609.88,2591.43,2601.23,2670.41,2608.42,2580.91,2570.3,2588.96,2593.35,2600.02,2593.92,2572.32,2607.68,2605.59,2565.23,2587.92,2566.21,2625.25,2649.47,2601.98,2533.8,2572.17,2623.69,2616.01,2609.36,2591.51,2617.54,2584.5,2631.73,2601.92,2630.83,2598.87,2606.31,2618.74,2609.13,2571.43,2591.88,2645.29,2601.71,2567.58,2620.89,2604.71,2561.43,2606.94,2604.84,2626.85,2607.58,2633.27,2633.08,2593.99,2606.51,1589.19,2601.35,2602.26,2620.19,2548.62,2603.95,2623.3,2602.27,2598.71,2618.04,2604.39,2619.38,2613.61,2631.0,2603.67,2554.87,2620.31,2601.29,2595.74,2606.7,2613.64,2594.78,2612.36,2604.6,2608.8,2608.29,2633.0,2627.2,2616.94,2622.87,2604.31,2570.13,2567.4,2617.22,2630.58,2604.12,2622.46,2640.55,1509.15,2579.55,2602.67,2634.48,2571.69,2595.69,2602.16,2605.49,.50
16000,2193.53,2167.5,2132.34,2149.92,2133.87,2142.08,2203.2,2145.37,2107.99,2103.83,2140.26,2146.47,2132.06,2123.33,2107.63,2150.15,2157.08,2115.57,2155.54,2078.37,2175.56,2159.65,2134.42,2064.87,2122.95,2149.61,2148.24,2163.64,2143.9,2148.44,2106.1,2172.74,2150.72,2180.36,2153.18,2155.18,2148.7,2151.71,2119.37,2146.79,2185.41,2154.03,2128.89,2144.7,2146.74,2108.27,2139.13,2128.9,2174.68,2155.98,2182.97,2166.25,2139.75,2144.0,1166.41,2127.64,2102.49,2167.65,2060.08,2144.62,2151.89,2164.68,2180.01,2186.15,2157.78,2165.04,2159.7,2174.68,2145.81,2098.89,2169.5,2149.32,2179.33,2140.27,2159.26,2136.2,2172.41,2142.19,2155.6,2142.02,2161.46,2158.09,2165.1,2173.38,2152.03,2126.36,2130.06,2141.21,2167.5,2153.14,2176.96,2181.4,1101.33,2106.67,2144.9,2192.71,2109.63,2153.83,2140.27,2138.06,.50
17000,1706.41,1771.82,1709.95,1727.18,1701.71,1724.07,1787.36,1717.13,1676.2,1691.4,1731.34,1724.06,1709.03,1693.97,1678.8,1700.65,1715.05,1697.94,1710.86,1663.53,1722.07,1723.66,1713.27,1643.24,1672.01,1735.67,1737.67,1752.32,1692.5,1729.21,1706.37,1738.69,1720.68,1758.85,1713.55,1714.2,1731.03,1716.35,1711.67,1710.28,1757.64,1714.12,1705.59,1713.0,1711.91,1666.81,1737.21,1693.77,1766.44,1746.51,1739.6,1733.46,1704.07,1728.22,828.314,1706.66,1680.86,1722.79,1666.11,1719.38,1719.49,1749.74,1734.4,1746.72,1717.62,1735.41,1739.98,1748.67,1718.41,1643.64,1736.25,1723.58,1759.47,1710.47,1714.18,1693.89,1734.24,1717.67,1715.32,1743.37,1713.05,1711.85,1726.59,1756.57,1709.29,1686.08,1687.66,1693.0,1724.03,1716.0,1756.45,1752.0,791.8910000000001,1679.99,1717.34,1752.63,1692.01,1700.28,1697.96,1699.89,.50
18000,1321.1,1358.21,1310.47,1307.92,1308.85,1329.75,1402.65,1308.11,1282.29,1303.36,1321.7,1312.23,1311.72,1313.68,1286.92,1307.76,1315.6,1320.16,1350.66,1273.52,1314.44,1359.25,1349.54,1248.1,1284.44,1340.3,1329.94,1361.01,1283.33,1318.82,1299.84,1348.76,1310.65,1356.74,1333.81,1323.09,1335.95,1329.37,1343.86,1309.06,1345.42,1332.06,1305.47,1320.46,1333.69,1274.22,1369.17,1295.28,1384.02,1363.08,1361.28,1352.31,1317.6,1313.55,574.428,1313.83,1297.33,1321.46,1291.68,1326.85,1344.3,1345.42,1353.06,1349.42,1343.15,1344.48,1336.62,1354.84,1331.73,1258.68,1332.39,1320.47,1386.45,1296.11,1329.25,1315.6,1339.93,1326.9,1325.39,1345.0,1309.6,1318.75,1319.76,1375.92,1301.85,1302.09,1299.69,1328.78,1341.39,1311.29,1368.46,1363.86,545.962,1293.24,1319.9,1345.76,1316.62,1311.47,1305.11,1309.67,.50
19000,1000.19,972.097,987.238,983.556,976.204,972.684,1065.15,993.696,937.405,972.717,974.5039999999999,958.7589999999999,973.6510000000001,984.975,946.4680000000001,964.6469999999999,979.073,960.5,972.387,933.921,975.067,998.818,988.855,922.93,945.722,1002.02,982.192,1024.0,939.959,956.934,925.071,994.7410000000001,967.755,997.002,990.12,1028.24,987.432,986.745,1002.05,949.143,1006.91,971.1160000000001,970.903,983.137,992.472,931.556,1013.2,944.311,1040.85,1037.06,1007.37,1019.54,967.31,971.295,376.246,945.368,964.837,949.189,937.7389999999999,970.26,976.2230000000001,1007.18,1017.98,1012.2,993.529,980.313,991.706,1002.0,1000.74,940.779,1006.49,972.324,1028.03,965.6310000000001,990.3910000000001,991.7760000000001,990.937,998.7589999999999,980.183,985.4689999999999,975.255,991.288,984.841,1041.88,980.863,957.294,939.2710000000001,971.257,986.242,964.2660000000001,1035.03,1004.52,383.316,949.424,972.877,982.288,982.674,916.076,958.166,965.747,.50
20000,753.2660000000001,691.914,701.095,695.534,681.696,703.2869999999999,785.8689999999999,710.2330000000001,671.2719999999999,682.2389999999999,700.25,682.04,706.3,688.905,652.389,691.2339999999999,682.421,689.6460000000001,679.801,656.74,697.185,701.698,699.561,643.43,657.8789999999999,735.801,698.882,741.284,635.81,675.0110000000001,632.14,712.83,707.4810000000001,711.11,691.052,727.13,716.8530000000001,706.16,709.2189999999999,654.341,715.457,688.17,694.22,680.9889999999999,698.997,649.305,728.675,648.641,740.924,751.3889999999999,711.7460000000001,706.944,693.135,681.55,262.018,670.023,673.823,669.8589999999999,657.302,713.056,698.253,720.091,735.61,718.321,701.279,677.827,722.5260000000001,732.3489999999999,711.409,650.807,725.813,687.095,729.426,680.7460000000001,703.827,685.699,704.2239999999999,705.732,704.38,692.31,688.487,716.671,672.8580000000001,738.434,693.574,682.96,676.7239999999999,694.307,717.438,689.1569999999999,712.699,728.178,280.751,675.36,671.181,695.834,701.332,619.17,646.487,651.9630000000001,.50
21000,499.98400000000004,458.014,470.991,483.26800000000003,457.116,486.95099999999996,549.773,499.80400000000003,467.51599999999996,461.92,484.148,476.787,493.36400000000003,473.249,449.0,466.105,447.789,462.358,477.14599999999996,449.585,480.79,488.44,491.168,437.11800000000005,446.19800000000004,517.653,477.125,508.705,431.35400000000004,454.365,429.145,489.49800000000005,491.978,498.73400000000004,465.71,500.545,497.538,469.76199999999994,487.167,440.602,482.50199999999995,467.88,471.43300000000005,462.977,484.465,447.469,517.418,430.91,515.69,539.745,486.961,484.91900000000004,475.056,439.441,190.00599999999997,438.68800000000005,457.006,456.04400000000004,441.611,488.009,453.594,510.5,515.366,496.708,465.52,474.534,464.264,491.67699999999996,477.056,439.852,502.287,466.92800000000005,508.231,447.88699999999994,473.074,455.602,473.58,486.626,478.82199999999995,464.05400000000003,480.306,488.205,453.25699999999995,516.94,470.85,463.76,478.99300000000005,467.52099999999996,493.272,476.398,485.952,506.49300000000005,203.65900000000002,456.05400000000003,485.163,467.23400000000004,483.86199999999997,415.02099999999996,429.361,450.45099999999996,.50
22000,315.759,297.599,320.052,319.957,308.188,325.467,363.67699999999996,331.14300000000003,307.965,300.948,321.302,323.524,336.76300000000003,322.862,302.996,331.69800000000004,279.515,309.08799999999997,324.501,300.187,315.86400000000003,308.44,331.12300000000005,287.375,297.137,344.895,318.16200000000003,338.184,270.678,302.356,280.651,323.402,323.233,334.13199999999995,309.513,345.533,336.542,316.282,325.423,284.635,306.805,327.649,314.197,307.598,313.675,300.065,339.72,281.365,338.42800000000005,356.24199999999996,327.564,332.538,325.347,289.60200000000003,150.16299999999998,272.647,308.089,309.05400000000003,300.86400000000003,347.599,299.301,347.694,335.26,328.969,312.0,312.22,304.914,327.513,317.207,275.341,340.778,311.813,338.954,279.531,330.44800000000004,298.949,307.315,323.435,324.203,318.498,317.28700000000003,339.72900000000004,300.878,325.163,310.175,290.816,337.66,311.557,325.67,315.195,319.868,335.539,163.19899999999998,301.82,311.61400000000003,312.382,316.26599999999996,278.407,283.226,297.83099999999996,.50
23000,214.37599999999998,203.291,209.21200000000002,215.275,201.166,206.521,240.398,217.22099999999998,208.09099999999998,200.301,205.4,212.767,233.942,214.235,201.74900000000002,230.08,182.354,206.75,214.705,199.835,204.922,212.55599999999998,221.50900000000001,195.14,201.611,219.451,207.584,221.544,175.236,193.6,178.727,209.166,210.238,217.71200000000002,199.71599999999998,218.675,226.021,215.292,208.563,190.28400000000002,213.826,216.03799999999998,213.921,211.15,205.706,210.308,227.13400000000001,181.02599999999998,221.90099999999998,246.354,227.75400000000002,216.572,223.225,211.16099999999997,130.877,178.56,203.657,199.665,210.301,232.41099999999997,199.092,227.671,215.925,218.023,200.563,207.486,203.33700000000002,221.213,203.75900000000001,182.831,230.03099999999998,202.842,223.358,169.872,210.287,191.78099999999998,211.56900000000002,217.293,219.083,210.763,206.773,215.153,199.565,214.22799999999998,210.88400000000001,203.96099999999998,235.887,213.7,215.91,210.045,217.153,215.375,141.88,209.044,209.58700000000002,217.678,208.334,206.965,178.84599999999998,199.083,.50
24000,145.493,141.351,154.55100000000002,147.196,140.131,145.999,165.62599999999998,151.878,139.265,139.361,133.469,144.071,166.075,146.122,142.17700000000002,164.22,125.309,150.57,146.645,141.564,140.878,154.96,162.488,129.036,134.911,155.014,147.819,152.47,118.006,140.382,121.20100000000001,144.226,153.172,152.96,133.21,148.583,153.195,151.857,143.44899999999998,140.599,145.205,143.542,144.253,149.339,142.683,149.015,157.717,126.20100000000001,153.313,159.601,155.002,162.444,150.705,160.82,124.969,121.804,140.658,139.57299999999998,149.319,158.488,149.165,157.532,150.067,159.958,140.333,142.143,141.678,152.14600000000002,139.141,134.643,160.685,137.774,157.612,123.874,149.684,136.189,143.839,146.805,155.555,151.437,139.691,152.115,140.99200000000002,146.845,146.343,141.694,164.28099999999998,143.139,144.534,150.366,144.283,152.895,129.54399999999998,142.959,151.004,157.084,139.827,159.92700000000002,122.906,140.893,.50
25000,106.836,104.546,113.15,109.064,103.45299999999999,114.822,118.853,116.64,105.60799999999999,102.415,103.852,99.3832,121.531,113.525,110.76,121.52,97.7137,110.139,113.859,106.97399999999999,101.415,118.473,121.90700000000001,98.9093,102.936,117.656,116.455,111.15799999999999,94.73,110.7,95.0793,107.258,113.176,112.97399999999999,102.792,114.06299999999999,116.963,103.303,109.185,108.06700000000001,104.494,112.956,110.726,112.29299999999999,107.82,117.727,117.40700000000001,95.4516,116.973,120.829,113.566,120.61,111.859,143.606,122.491,100.17200000000001,106.544,103.89200000000001,109.236,117.86399999999999,109.473,115.787,114.42200000000001,124.964,109.535,106.272,107.95100000000001,115.48299999999999,106.074,103.869,121.319,101.46,117.13,96.6675,111.87100000000001,105.959,106.712,106.906,116.959,113.186,107.382,110.214,110.84899999999999,108.006,107.321,108.696,121.48100000000001,108.78399999999999,103.76,111.491,103.92200000000001,107.537,127.336,104.916,113.603,114.208,101.4,139.799,96.2689,106.444,.50
